duration,zcr_mean,zcr_std,centroid_std,flatness_mean,flatness_std,onset_strength_mean,onset_strength_std,contrast_0_mean,contrast_0_std,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_std,contrast_4_std,contrast_5_mean,contrast_5_std,contrast_6_mean,contrast_6_std,mfcc_1_mean,mfcc_1_std,mfcc_delta_1_mean,mfcc_delta2_1_mean,mfcc_2_std,mfcc_delta_2_mean,mfcc_delta2_2_mean,mfcc_3_mean,mfcc_3_std,mfcc_delta_3_mean,mfcc_delta2_3_mean,mfcc_4_mean,mfcc_4_std,mfcc_delta_4_mean,mfcc_delta2_4_mean,mfcc_5_mean,mfcc_5_std,mfcc_delta_5_mean,mfcc_delta2_5_mean,mfcc_6_mean,mfcc_6_std,mfcc_delta_6_mean,mfcc_delta2_6_mean,mfcc_7_mean,mfcc_7_std,mfcc_delta_7_mean,mfcc_delta2_7_mean,mfcc_8_mean,mfcc_8_std,mfcc_delta_8_mean,mfcc_delta2_8_mean,mfcc_9_mean,mfcc_9_std,mfcc_delta_9_mean,mfcc_delta2_9_mean,mfcc_10_mean,mfcc_10_std,mfcc_delta_10_mean,mfcc_delta2_10_mean,mfcc_11_mean,mfcc_delta_11_mean,mfcc_delta2_11_mean,mfcc_12_mean,mfcc_delta_12_mean,mfcc_delta2_12_mean,mfcc_13_mean,mfcc_delta_13_mean,mfcc_delta2_13_mean
147.58403628117915,0.0994464353317731,0.0302782120017999,489.9980072510735,0.009262223,0.0099948365,0.96226573,0.55281085,25.52756800536229,5.125456577844854,17.510680526271344,4.438747698253847,23.7471374967378,4.770249543678171,4.74957295948588,4.48027039659758,21.811985440229478,4.315043036618386,52.166189055209934,3.4401161168845875,-98.27108,77.45264,-0.03279924,-0.017959215,24.853497,-0.004823914,-2.9628498e-05,6.4548564,11.937811,-0.0019890093,2.4121875e-06,24.520975,13.012696,-0.0012014154,0.0002648305,-0.84004104,9.595572,0.002508547,9.556313e-05,8.012224,7.8634143,0.0016533379,-0.0008775419,-2.5824134,10.736282,0.003321471,-0.00040817584,6.670967,7.601993,0.0011704186,-0.00029264108,1.5597476,7.197996,-0.0013576016,0.00030286313,4.105776,7.4875584,0.0004287554,3.6518406e-05,-1.4390852,0.0038341803,0.00027741378,4.394961,0.003967846,-0.00012231091,1.4800183,0.0023928164,4.726061e-05
150.9877551020408,0.1112803705981854,0.0695915328768037,654.2372918662456,0.005712831,0.016080992,1.0359939,0.58425313,30.35590067779085,6.341039516280048,19.86218234598851,5.033453009236004,23.110388166373173,5.713080885178101,5.614365597313258,5.389221205073982,21.75238911853214,5.045718516837345,49.15605613720333,5.389904934916092,-151.88277,105.92452,0.007142704,0.0021956419,41.73379,-0.0013572439,-0.0023175848,-1.5803968,22.534712,-0.0009180357,0.0002731944,13.602089,20.754072,-0.0010318152,0.0001283596,13.154607,14.930603,-0.0007217263,0.0003503663,6.720725,14.936048,-0.00068976305,5.122128e-05,4.259353,12.629902,-0.00028929475,7.521343e-05,3.4211555,9.824455,-0.0004507719,7.701481e-05,-4.366777,10.930585,-0.0010312826,0.00010009366,9.531173,9.623663,-0.0008626789,-1.9795049e-05,0.7621059,-0.00014817397,-0.00012929282,1.6996154,-0.00012132445,-0.0004266919,-6.2407517,0.0011472616,-9.151959e-05
210.65142857142857,0.0909177750089551,0.0501752117155114,612.41938362645,0.016028153,0.0955373,0.92742807,0.4404353,21.713243074180205,5.048975234874581,19.947623900730346,5.702024857379091,21.01192955530877,5.526761569389636,4.5725940904736575,3.179052353972821,19.09645138940898,4.189546206911907,47.48665651534743,4.116986752453041,-173.11287,124.92066,-4.4025634e-05,-8.369927e-05,22.245234,-6.221282e-05,-0.000118283206,-0.8163456,19.59382,-6.2057785e-05,-0.0001180152,45.612144,19.585571,-6.179616e-05,-0.000117566306,9.96413,16.824184,-6.143679e-05,-0.00011694187,18.594582,9.808311,-6.097146e-05,-0.00011614004,11.316674,10.4497,-6.040533e-05,-0.00011516514,4.737865,9.230482,-5.9742444e-05,-0.000114019764,3.685795,7.436698,-5.898144e-05,-0.000112704874,11.9733925,7.0218716,-5.812473e-05,-0.00011122621,4.8621306,-5.717505e-05,-0.00010958487,0.88148636,-5.6135894e-05,-0.000107788306,-1.2986848,-5.5007316e-05,-0.000105839084
198.46666666666667,0.0959951912179749,0.0505966419899242,536.7863647722371,0.0065537556,0.027811576,0.8459754,0.35196713,34.70164195137518,5.838005440591014,21.3971272797158,5.028938141962549,24.43730025933652,4.548248847126266,4.032577245305689,4.32549735182277,22.34457687710505,3.7497669408245016,50.4887410258423,2.838422830682352,-117.125404,106.69737,0.006659617,0.0017279362,24.004868,0.0051042684,0.0004974485,-4.096138,14.5859585,0.00023163576,-0.0012159504,30.444798,11.126701,0.00031995482,-0.00050077843,20.514189,9.312935,0.00062542915,-0.0001804273,9.221857,8.174387,0.00021495829,-0.00014328309,1.773204,7.7249556,-0.0003074763,-9.7131386e-05,5.264933,7.8250256,-0.00027117284,-3.975487e-05,-0.091747016,7.4391723,0.0007050383,0.0003503082,4.9337726,7.0773873,0.0006516188,0.00021114905,-5.6325107,-6.674292e-05,-2.6506843e-05,3.2889159,-0.0002854048,0.00013937523,-0.53361,-0.00027210277,0.00020345527
244.3243537414966,0.1411019593242183,0.0909839979238356,788.536582958999,0.021719312,0.07089016,0.9449851,0.45723966,29.00082246988368,6.618376824146461,18.608463584887936,5.378623482269567,20.896146530965723,5.23524441268195,5.082264634131074,4.755037577710578,18.575535472689054,4.4407755272805725,48.75979443426591,3.515346560060377,-143.10684,63.819416,0.00052699447,0.000112104244,19.281252,0.0007408854,0.00015660559,27.04352,29.184301,0.0007278318,0.00015088951,24.267012,20.257132,0.0007065557,0.00014163276,7.628694,14.614092,0.00067771616,0.00012922987,18.998676,13.455669,0.00064223073,0.00011419597,6.0646553,10.367759,0.0006011831,9.7151926e-05,11.156916,9.537857,0.0005557923,7.877421e-05,-2.7162514,11.50499,0.00050735567,5.9778606e-05,9.157105,9.9722595,0.00045719798,4.0870877e-05,4.1661077,0.00040659803,2.2709817e-05,0.6011972,0.0003567514,5.886059e-06,0.42935082,0.00030872462,-9.111654e-06
209.4247619047619,0.0635821763269124,0.0616707711994692,668.4103347167712,0.0041398276,0.009706231,0.90979713,0.49197936,31.494181878690423,6.129949052781188,18.872866555153564,5.032142229317485,21.50337850582394,5.267676212474865,4.50178561687692,3.878078175895914,18.68456650697857,3.1230318678253592,48.28552255198452,2.7898466640303656,-197.86641,109.13969,0.008630352,-0.00021659551,32.130817,0.0059951716,-0.001337989,39.198307,21.665792,-0.0002847883,-0.0015876457,18.11203,15.583602,8.450168e-05,-0.00013933008,17.169176,13.84413,7.927e-05,0.0003120986,22.025454,11.683947,-8.6119966e-05,6.897391e-05,4.5582585,8.094762,0.00012457439,0.000110116605,9.623648,7.8969064,0.00033846768,0.00019912259,3.504062,9.835602,0.0006947775,0.00013473087,1.8834244,8.56421,0.0005799981,-4.633878e-06,1.2160068,3.3936216e-05,-0.00021663065,5.3960776,-3.164877e-05,-0.00019801492,-0.27079678,0.00037766783,0.00029900204
332.8933333333333,0.078636065664888,0.0360594021233946,443.7229537176851,0.0030256107,0.003340018,0.9794545,0.52512854,29.36233119738488,5.89663160342315,18.58356481415756,4.951891072840444,21.83203757160142,4.6375077081207685,3.974524469869084,3.847812833472987,22.04666796513964,4.612853544785483,47.70780168147813,3.125977175373547,-141.39139,86.31129,-0.011175514,-0.00010580158,21.53389,-0.008853118,3.895763e-05,-14.884524,28.285896,0.00045112154,0.00010999483,38.516487,12.017137,0.0007420351,-7.963495e-05,20.238169,9.487415,-0.0010728908,-9.301008e-05,13.229372,9.189653,0.00021728009,-7.612246e-05,10.994552,7.774168,0.00062795274,-1.2043322e-05,12.7884,7.234715,-0.0005085505,0.00017442442,6.1655226,6.4356074,-0.0008558412,0.0001094087,6.85012,7.601465,-0.000658442,-4.2962332e-05,2.1452637,-0.0005468686,2.6223703e-05,4.492391,-0.0005398804,-3.6506879e-06,3.0344756,-0.0008220452,-0.0001546223
314.0933333333333,0.112967063558069,0.0644395221004113,523.3792288240123,0.013911759,0.0789398,0.94093823,0.5102222,28.92940864027252,6.760666633608896,18.8558834308275,4.802995904042051,23.15950043250432,5.376913376199722,5.604616836366207,6.140175856555579,21.253905835692866,5.60912858870522,48.228974832726855,3.6868910326921696,-158.88206,83.360565,-0.008242018,-0.0014179451,24.505009,-0.005704511,-0.00037814557,-5.1617494,16.251476,0.0011894272,0.0008307257,22.43379,13.673116,1.6935879e-06,-0.000309939,-0.276621,11.569625,-0.001533138,-0.00037438425,-1.2439734,10.24348,-0.00020211075,0.0003276561,-2.8025296,10.326421,0.00057629327,0.0001130357,-0.53220284,9.765006,0.0007721997,3.770715e-05,-6.064217,9.648737,0.0005586559,-1.4132845e-05,4.8824744,9.408686,0.00048575876,-0.0003480547,-6.61923,0.0011316806,-0.00012497648,-2.9128227,0.0007351711,0.00017139249,-4.050808,-0.00029349764,7.913849e-05
764.2786394557824,0.1369293273156235,0.111315270692332,1005.6348640503672,0.022511687,0.08281854,1.4874889,1.2878423,23.367125119412325,7.508127551452176,18.12045333946691,6.936650599076119,23.608432102155227,7.5617542015072,6.381195509147953,5.012907274084888,20.44277773197588,4.410261158584223,47.86330578155459,4.1229792680221,-329.39844,87.513824,4.635816e-09,6.5191164e-10,33.96523,1.158954e-09,7.750505e-10,5.026827,26.202814,-2.8973851e-11,-1.158954e-09,17.030722,19.603783,1.15895404e-10,3.7303832e-10,-2.9431016,18.130642,-9.85111e-10,1.955735e-10,4.9886403,15.26687,3.476862e-10,4.490947e-10,2.838775,12.012228,5.79477e-10,1.4921533e-09,-6.448241,15.186292,5.79477e-10,-7.605636e-11,-0.25115952,11.481323,-2.6076466e-10,1.6297791e-10,-1.8503366,12.374851,-2.0281696e-10,-1.8833003e-10,-6.8941507,1.0720325e-09,-5.9396393e-10,5.500297,2.897385e-10,-5.215293e-10,-3.0326061,7.82294e-10,-7.243463e-11
271.81333333333333,0.0843510760122149,0.0558915122167946,490.306964228926,0.012459844,0.08491834,1.0953022,0.68377125,27.68277440515888,6.803255938936773,19.559409699836923,5.263748492636691,22.994450489624118,5.776081895860714,5.139010206460449,4.893300776880998,20.05302618052636,3.925317248643053,47.03135081495146,3.393364748968644,-160.31569,82.56914,0.0022730683,-0.002554239,24.126734,-0.0014650751,-0.0033292954,-0.3774525,14.315019,-0.00217852,-0.0018961304,25.535755,16.037937,-0.0015547896,-0.0021688777,10.749501,10.533213,-0.0017828599,-0.001429965,3.100751,9.804383,-0.0012134429,-0.00058619195,3.5186713,9.110837,-0.001241282,-0.0009550134,5.9039435,8.274248,-0.0011286024,-0.0005858821,-4.93513,11.688637,-0.00071312976,-0.0003288443,4.964979,8.842454,-0.0003202842,-0.00032909983,-4.724672,-0.00014304284,-0.000121319244,4.0648665,-6.6679735e-05,-0.00026249702,0.4188874,-0.00018428976,-0.00029795564
227.31755102040816,0.0779032534793156,0.041084628775136,462.7895742145108,0.011851743,0.09396617,0.9504749,0.4997141,33.55990504692854,6.807675395818921,19.98783800648555,4.37015984069612,24.6939992716496,4.703730238923197,4.661878956970702,4.344874061237117,21.38978881285317,4.181613948089187,48.63323624476141,3.9893959943344575,-142.76251,79.518295,-0.00905262,-0.0067666722,25.72266,-0.009299514,-0.005914375,-2.4442925,16.23732,-0.0029398357,-0.00049781665,37.312935,15.085456,0.00025236618,0.0005268,10.191169,9.954844,0.00031973553,-0.00033421838,1.1104856,9.820715,0.00041722867,0.00010480682,0.67150027,11.415593,0.0010456288,0.0007572225,-2.6961598,10.858115,0.0010885049,0.0007747024,-5.599322,9.719841,0.00056711293,0.0006395157,2.6639624,10.19656,0.00018928671,0.00041484841,-8.151776,0.00037536895,0.0003414561,-2.8820796,0.0010079675,0.00045072645,-3.9083867,0.0012685005,0.00019220848
193.54231292517008,0.0742683630300803,0.0564659422265459,682.2815945657386,0.005759515,0.015245114,1.0211406,0.7198098,31.325100909347533,5.447627725769562,20.532667984911324,4.424759503178796,20.55312819216531,4.317641440682618,4.230104431012747,3.822197965806239,16.438930647469682,2.603136033201396,46.02498519965036,2.451241968051847,-166.84387,94.366104,0.0049469853,0.0012938675,28.850435,-0.0011884045,0.0003158381,41.52579,18.970251,0.0015719008,-0.0008087857,19.252441,12.847335,0.0007793702,0.00036933724,23.477545,10.698464,-0.00019095726,0.00019588105,19.716835,8.818227,0.0004914102,-7.0741476e-06,4.0759397,6.815797,-0.00077145285,0.00039442355,10.582213,7.2940226,-0.00071140117,0.00023658408,2.9096084,9.806526,-0.0006349637,0.00027310228,4.7827244,7.5262036,-0.00054580864,0.000518447,0.32153803,-0.00044825673,0.00047821502,1.6697166,4.358421e-05,0.00023019854,-1.9355464,-2.1568758e-05,0.00030668682
725.9178231292517,0.1410086841373988,0.1052285922951338,970.1098555420584,0.027392382,0.08790716,1.4389143,1.202218,25.42117736826616,9.199523271427935,20.013867085097647,7.9840555509462146,23.86889356915219,7.545822402627072,6.971432278323481,5.648272259693044,20.746924688561386,4.479010941621917,47.80179130676683,4.048846208958882,-322.66653,85.17863,9.761564e-10,-3.0809937e-09,39.19043,9.761564e-10,-3.3555378e-10,-9.151103,25.543692,-6.7110756e-10,-8.0837953e-10,2.9709747,19.709307,-1.0371662e-09,1.3803462e-09,-16.02665,15.893625,-4.880782e-10,3.7749798e-10,-5.5975623,14.228906,-1.2201955e-10,3.0504888e-10,-7.097374,11.108535,4.880782e-10,4.6519955e-10,-15.942303,13.394495,-6.1009775e-10,-5.9484534e-10,-7.0564947,13.170671,5.795929e-10,8.23632e-10,-5.7068057,13.371093,-9.151466e-10,-4.3469467e-10,-10.521674,-2.74544e-10,-2.40226e-10,2.2090716,-3.6605866e-10,5.9484534e-10,-3.5888562,6.1009775e-10,5.223962e-10
221.0742857142857,0.0368981334845341,0.0319267466970688,581.9929800964048,0.031692468,0.17295454,0.8607725,0.470035,24.29524572008291,6.0284618765612645,23.37020594382184,5.388527246154161,21.489083869866985,4.759408939167522,4.644117035988472,3.61851801890417,25.1364509752631,8.839648800079855,47.81167460235241,8.027555775284576,-310.96344,88.034615,3.2052914e-09,1.2145049e-09,30.573324,0.0,1.6214267e-09,29.919317,27.930294,-2.5041338e-09,7.387195e-10,50.897175,17.589397,1.2019842e-09,2.2537204e-10,23.870779,16.56322,0.0,-2.5041339e-11,11.651117,11.618762,5.0082677e-10,-2.0033071e-10,13.753148,10.619134,-2.0033071e-10,-1.1894635e-10,13.1867485,11.064904,-7.0115747e-10,1.9407037e-10,-1.0422355,11.399276,6.009921e-10,9.3905016e-11,5.8491774,10.086688,-1.2019842e-09,-3.8188042e-10,-0.8308528,-5.0082677e-10,-3.067564e-10,-0.9999149,-3.0049604e-10,-2.9423572e-10,-3.1293302,1.00165355e-10,5.634301e-11
184.30666666666667,0.1198214384133282,0.0570279401392834,467.046136665062,0.023034174,0.10168856,0.9345642,0.41731712,25.40583951977244,6.199846069084147,18.509541459329743,4.61629155720426,21.56548258434976,4.652968214081036,3.491115993249728,3.4632920312303623,17.12009496057714,2.6452303729249924,47.69019952824077,4.15784080839619,-126.22109,77.45173,0.0032886015,-0.0056274934,17.779018,0.0011759225,-0.003951848,3.7034707,16.1348,-0.0015188348,0.00035109548,55.598274,15.826147,0.00053558097,-0.00019551079,14.60369,7.858208,0.0007313251,-0.00075536745,5.74687,9.313179,-0.00027454493,-0.00016515268,-0.08520778,7.036312,0.00031790038,0.00049793225,9.252295,6.9374485,0.00077854533,0.0003050366,2.101083,8.024079,0.0008262257,-0.00057441957,1.5890553,6.3060303,0.0008229332,-0.0006405042,3.575884,0.0005686444,-0.0006025565,6.792075,0.00040295316,-0.00090991444,4.5594516,0.0003422338,-0.0007639692
232.51591836734693,0.0887724470896994,0.0481369977473837,511.0170618094032,0.011916121,0.053662892,0.9434989,0.46342483,29.734774171475294,6.416884266869879,17.818962866973287,4.212876851663309,22.45321564355559,4.283825259412844,4.273019533381979,3.5679238953210155,20.185334852282423,3.7426990747314535,48.40823655303097,4.118522701408191,-92.819756,77.50411,0.0015830377,0.0012069943,17.372133,0.0019327883,0.001456826,21.22812,16.446339,0.0012803243,0.0009306536,36.6457,15.424519,0.00074931525,0.00051797554,15.394157,12.783821,0.00049453625,0.00033598873,10.584094,7.490757,0.0003287347,0.00021976294,2.3618257,7.862251,7.9478195e-05,3.3814358e-05,1.6124691,6.243073,-0.00023071784,-0.00019117164,-2.7598615,6.7518864,-0.00050064933,-0.00037710535,2.7148526,7.23208,-0.0006561901,-0.00048149514,1.3610032,-0.00065363053,-0.00047597892,6.48431,-0.00052605,-0.0003778287,-0.4428169,-0.0004169193,-0.0002933438
238.654693877551,0.1503438347449897,0.0885077241494511,732.6158242199563,0.019301875,0.048738237,0.966009,0.4708464,30.008168569503635,5.875851037022833,18.941353622971683,4.458788438851373,20.57714226294436,4.56593267912179,3.754850699905145,3.373457312516521,17.83955629918376,2.5315039300423834,46.35851833144517,3.460731558115848,-118.765175,95.93862,0.0006073767,0.00043646415,24.34017,0.00082917174,0.000591572,23.371637,25.323719,0.0007496075,0.00052336743,28.31787,11.395135,0.0006452923,0.0004351583,15.998303,9.917229,0.0005454427,0.00035317207,18.494953,13.609051,0.00047121846,0.0002962621,6.3565784,8.584017,0.00042807433,0.00026900944,11.899513,9.196618,0.00040598793,0.00026198558,3.5058744,8.569183,0.0003867405,0.00025840505,5.3729157,6.949764,0.00035399408,0.00024328438,3.1672082,0.00030074897,0.00021021446,5.052138,0.00023072326,0.0001625578,-3.7575066,0.00015363772,0.00010912355
181.44653061224489,0.0465516659668905,0.0524757755058931,673.4040398529039,0.002003771,0.01927137,1.0007842,0.4733224,26.386635368738308,5.0992139235614165,22.329763764473636,4.32397951171065,25.5273675763828,4.231534263990121,3.4258962954625933,3.462157935127567,21.840435948155072,3.768712461406968,48.65583370372615,2.762829587209976,-237.86923,64.52577,0.00048244718,0.00033309276,28.398264,0.0006281525,0.0004242902,39.874435,15.853972,0.00048170084,0.00029813361,36.186443,11.388604,0.0002843724,0.0001293217,8.786422,8.182123,8.673433e-05,-3.7575926e-05,9.723332,8.364594,-7.023699e-05,-0.00016693296,-0.5389795,7.9863834,-0.00016788872,-0.00024337143,-0.9250417,8.211371,-0.0002115218,-0.0002730246,-4.9798074,8.7299,-0.00022139144,-0.0002751567,-0.73946476,9.555325,-0.00021860925,-0.0002692769,-1.5355082,-0.00021358974,-0.00026464128,3.3627863,-0.0002027586,-0.00025736363,-0.32624447,-0.00017447786,-0.00023598503
216.97333333333333,0.1147963587647137,0.0591561744357108,495.5058862705008,0.010536654,0.023424573,0.96340036,0.4267231,31.104599809892196,5.847324128256349,19.904283402485,4.42567388920299,21.827484801893423,4.532587234718611,4.4873536224411845,4.3526966417889295,20.68558954189253,3.2381567437383287,48.17585555354385,2.860114935205819,-91.66167,77.83939,-0.020609472,-0.0021122824,19.025095,-0.011144589,-0.0008162197,12.957121,18.331821,0.005215775,0.0001671838,32.097866,17.359428,-3.380977e-05,0.00069412455,4.538863,9.763234,-0.0018253643,0.0007659785,15.102884,9.733645,-0.0006635958,-0.00041268882,11.875977,9.758,-0.0006984579,-0.0007148791,7.0623093,7.4193087,0.00068330014,-0.00019145283,-3.8552017,11.987496,-0.0007900477,-0.00016372245,7.8255315,8.524657,-0.0014040127,0.00073070417,-3.7106118,0.0005320285,0.0006975997,1.4609176,0.0012624495,0.00019542723,3.7764325,0.00015370465,-0.00033146486
59.74965986394558,0.1763713987835081,0.144525903434873,1428.906411919894,0.12427462,0.27105492,1.0864692,1.6921989,18.72741897805357,5.790917166564382,22.145047325082075,7.485551917311574,21.6725763917236,6.355140960713558,5.684913979021861,4.790666645273298,17.846429115264677,3.940926584510168,45.02824852599546,6.727999547826448,-443.93472,113.80795,2.3712182e-08,-7.410057e-10,41.967396,5.9280456e-09,-4.446034e-09,-5.075026,15.165605,2.223017e-09,-7.410057e-10,-3.7961981,15.516888,-1.4820114e-09,-1.8525143e-09,-13.47559,16.41469,0.0,1.6672628e-09,-2.0577598,9.18911,2.223017e-09,-2.5935198e-09,-6.527395,9.76468,-1.6672628e-09,-7.410057e-10,-7.5438943,10.915251,1.4820114e-09,-1.5746371e-09,-4.3917074,8.639664,-1.4820114e-09,-3.7050285e-10,-9.696344,11.165271,-7.410057e-10,-1.3893856e-09,-13.161981,4.0755315e-09,1.0188829e-09,-8.099295,2.9640228e-09,1.8525143e-10,-10.792776,-1.4820114e-09,-1.1115086e-09
243.04897959183677,0.0932624184269917,0.0590706539422137,600.9060452987156,0.008351404,0.03553604,0.9505752,0.4494258,30.39921357390279,5.663474905355961,17.23175834522041,4.653440001010339,21.02321611810341,4.845812023900475,4.424247417703458,3.9096277254897216,20.467986719939663,3.721529064171073,50.99882078668732,3.327906837544087,-118.2267,85.09815,0.0069317087,0.0005841722,26.086834,0.0050611487,-0.00017579792,6.80834,16.949223,-6.6050736e-05,-0.00093006296,27.700966,11.395557,0.00038190957,-0.00029666597,11.331036,12.059664,0.00053720723,-3.634394e-05,3.065141,9.131362,0.0001950441,-5.093649e-05,5.995606,8.27138,0.0005385018,3.180745e-05,8.903143,7.498047,0.0004780132,5.7391688e-05,-3.1831236,9.50468,0.000630401,0.00020557239,8.159544,6.7820106,0.000449107,0.00011631385,2.6163237,8.426912e-05,-7.478108e-05,9.11395,0.00025510965,-7.983784e-05,3.964222,0.00019162582,-7.6327895e-05
72.09795918367347,0.1397798615582743,0.0627094555253224,539.979777976291,0.01815526,0.024246491,1.1343075,0.99687123,30.45058716951778,6.144419852638865,21.05397485369872,4.942472819692371,26.197600682951013,4.545077760489971,3.150901331837892,3.271231852727908,19.407423460245777,3.024308636702271,48.617660121202775,2.200621378578858,-82.20733,51.149868,-0.012491623,-0.04617925,14.8892975,-0.004840651,-0.0063918233,14.272679,8.931431,-0.0038066718,-0.00359714,25.167393,8.5840845,-0.0028575582,-0.004469919,9.471449,8.320835,-0.0014530248,-0.001902114,10.85399,7.6179533,-0.00040401125,-0.0022090669,0.39630312,7.3358912,-0.000342838,-0.000830446,2.4940124,7.875285,-0.0011885463,-0.0015355437,-3.2082326,7.867203,-0.0016511999,-0.0018367233,3.7996027,7.8303113,0.0003349147,-0.00069385616,1.5026354,-1.3097823e-05,0.0001970698,7.192994,-0.0013444389,-0.0013922387,1.5023072,0.0012149147,0.0013249421
186.25306122448976,0.0682036752446397,0.0485757328255823,483.8002861857544,0.015643876,0.11416796,1.0041351,0.59459674,35.33560289811333,5.701982846816241,20.77189542752777,4.86217486816018,22.375382690403686,5.164140183250771,4.291304012128903,3.7925702919322735,19.01897070935505,3.788126476556944,48.08178047204224,5.193809819997558,-179.963,98.763214,-7.608471e-09,1.159103e-09,35.27304,-3.8042356e-09,2.4073679e-09,0.6679987,18.888447,-9.510589e-10,-5.944118e-11,23.180784,15.558351,-1.1888236e-09,9.659192e-10,10.078624,11.1606,-1.1888236e-09,-5.944118e-11,16.311844,9.17125,0.0,1.2334045e-09,4.8106775,8.502255,1.6643531e-09,-3.2692649e-10,5.498511,7.7903633,-1.1888236e-10,-1.8575369e-09,-2.8587747,10.951807,9.510589e-10,-2.3776472e-10,5.479183,8.167306,-2.3776472e-10,-7.5787504e-10,-7.4825115,-8.3217655e-10,1.0699412e-09,-4.8481464,-3.566471e-10,0.0,0.13627473,-4.7552945e-10,-3.863677e-10
166.3738775510204,0.1219306964964764,0.0687118934936074,545.3744449832678,0.008501524,0.021266775,1.0772792,0.6750275,29.720631929658083,6.156387756473976,18.391786181700432,4.641812719995003,21.762341607490203,5.403492451965688,5.33230358007305,5.35584700012107,21.198534207035244,4.838673950749814,50.34667464614209,3.7302900748472343,-145.91833,105.318504,0.0031822433,0.001714978,30.37953,0.00048645216,-0.00015077989,-0.6685161,16.744495,-0.00084007473,-0.0005407834,35.44435,17.517174,0.00074588455,0.000500481,6.6336136,11.916982,-0.00036501078,-0.00027431763,-0.607722,9.611775,-0.00046298213,-0.00011919894,1.5992287,10.066318,-4.942391e-05,0.00013846156,5.5257072,10.84208,-0.00030022694,-9.369294e-05,-5.4324217,13.054469,-0.000121700876,5.0477865e-05,8.135591,8.960664,-0.0006643792,-0.0003075989,0.2693485,-0.00015141196,-7.1622475e-05,-0.040415272,0.00070799765,0.00023405124,-2.8647835,0.0009223775,0.00033792277
315.0367346938776,0.0587181955013635,0.0421955771762386,515.9237844516831,0.001844454,0.0106626,0.90686667,0.4344105,28.32863151070534,7.395811770752467,22.087694443815067,6.034467653064603,21.5168148876258,4.421329964592256,5.449008502685207,5.527460434986453,19.849895707394055,3.097196143016111,46.61304029459801,2.874294611691253,-168.99458,82.27429,-0.008094651,-0.0027732796,31.594196,-0.006417564,-0.0018383053,-5.648319,19.85962,0.0012552636,0.0006956101,6.84238,23.440693,0.0031095264,0.00045783768,-1.1274815,14.628559,0.0019848826,-0.0001287718,1.4135807,14.036107,0.0019648848,0.00021541078,5.382394,15.072832,0.001864026,0.0004629859,-1.9604425,12.390587,0.0006128925,0.0003164365,5.861341,9.942276,-0.0005553477,-7.461151e-05,4.5076165,9.714826,-0.00038092546,-7.38179e-05,-2.1896589,0.0005473148,0.00043892162,0.9802639,0.00049427664,0.00038383933,-2.1546524,-0.0004798818,-0.00026579597
117.81605442176873,0.0799883405289219,0.055267510106626,609.9753307041369,0.002059031,0.0032530753,0.7783764,0.35642987,25.30453942653176,9.242866239326824,21.218448292641945,6.716479779098594,26.510701453839783,8.621874423585087,6.669325885788845,5.067672774758275,23.50535786415595,3.687650656714257,46.43370282208995,3.681942577276256,-187.92143,103.30461,-0.002103217,0.002019929,44.79257,-0.0029684932,0.0010685257,-21.995775,34.36579,-0.00090442155,-0.0008369578,9.754384,26.141752,0.0025356926,-0.0004287767,1.8524592,18.500652,0.0033947625,-5.770625e-05,-4.836774,17.452517,0.0022630342,-0.000565407,5.3615227,13.452443,0.0014679577,-0.0011474596,2.1418846,19.128702,0.00081060064,-0.0010183855,2.1066449,13.873537,-0.0015616195,-0.00048630746,-0.35130346,13.565603,-0.0049332576,-0.00023821634,-6.622855,-0.004856406,0.0005793459,-3.7259312,-0.0006027402,0.0016292913,6.270949,0.0034533732,0.0015774453
220.94367346938776,0.0686476949184268,0.0688172499736985,787.6342784209584,0.020241646,0.12438752,0.9719024,0.49131134,28.293382389530954,6.760646958589968,21.663346129619416,5.593940689614724,26.51253539223189,5.824021945388192,5.304301613115578,4.363696198080724,22.4389829299228,6.212983415866439,47.23200133160847,4.814967675420989,-187.73389,93.624565,0.0,-5.010899e-10,34.75898,-4.008719e-09,5.261444e-10,-0.49517342,28.755621,0.0,3.7581743e-10,23.035324,21.899855,2.0043596e-10,0.0,8.513203,18.706167,3.0065395e-09,5.511989e-10,5.7123227,14.648358,-5.010899e-11,-1.25272475e-11,11.9901,14.022494,8.0174384e-10,-2.7559946e-10,6.186833,12.291976,1.9041417e-09,-1.86656e-09,4.6310863,12.876661,4.0087192e-10,2.0043596e-10,8.703503,14.687847,4.0087192e-10,-9.896526e-10,2.8341331,4.0087192e-10,-1.2840429e-09,6.3110175,-2.0043596e-10,1.25272475e-11,0.27449122,2.5555584e-09,-4.5098092e-10
